job_link,job_skills
https://www.linkedin.com/jobs/view/shift-unit-supervisor-medical-floor-at-logan-health-3660724713,"Registered Nurse (RN), BSN degree, Healthcare Provider CPR, Unit specific experience, Charge Nurse or Supervisor experience, National Certification, Medical/clinical knowledge, Technical skills, S.A.N.E Coordinator experience, National SANEA and SANEP certifications, Interpersonal skills, Verbal and written communication skills, Organizational skills, Critical thinking skills, Leadership, Performance appraisals, Feedback, Hiring, Corrective action, Termination decisions, Patient care evaluation, Staffing compliance, Safe staffing assignments, Professional nursing practice, Policies and procedures, Role model, Coaching, Development opportunities, Professional nursing practice advocacy, Patient care oversight, Patient assignments, Staffing requirements coordination, Feedback communication, Event documentation, Attendance, Drug Screening, Health and Immunizations Screening, Physical Demand Review/Screening"
https://www.linkedin.com/jobs/view/intern-ii-open-space-at-city-of-westminster-3806320041,"ArcGIS, Excel, Word, Outlook, Pesticide Applicator’s License, IPM, GPS, Data collection, Data entry, Data analysis, Microsoft Office, Outdoor/environmental education, Natural resource management, Park maintenance, Plant identification, Vegetation mapping/monitoring, Spanish, Hmong, Physical stamina, Strength, Lifting, Carrying, Communication, Customer service, Problemsolving, Teamwork, Initiative, Accountability, Accuracy, Efficiency, Punctuality, GIS software, Word processing software, Presentation software, Database software, Spreadsheet software, Project management software, CAD software, CAM software, CAE software, ERP software, CRM software, SCM software"
https://www.linkedin.com/jobs/view/guidewire-technical-lead-manager-at-pwc-3801106467,"Guidewire, Scrum Master Certification, Object Oriented Programming, Guidewire PolicyCenter BillingCenter ClaimCenter ContactManager and Portal, Guidewire cloud concepts, GOSU PCFs Business Rules Underwriting Rules and Guidewire Event; Messaging / Rules Framework, Guidewire Integration Framework  Cloud APIs App Events and Guidewire; Integration Gateway, Rest Client API, SOAP APIs, Rest APIs, Guidewire Workflows and Forms development, Guidewire Advanced Product Designer Native/Retrofit, Spring Boot Application Development, Git, Bit Bucket, TeamCity, Data Dog, MS Office (Word Excel Access PowerPoint), Lotus Notes, Team management, Collaboration, Business development, Presentation skills, Client relationship management, Creative thinking, Problemsolving skills, Individual initiative, Data analysis, Decisionmaking, Leadership skills, Communication skills, Written communication, Verbal communication, Project management capabilities"
https://www.linkedin.com/jobs/view/rn-case-management-at-host-healthcare-inc-3806720283,"Travel nursing, Medical, Dental, Vision, 401(k), Compensation, Referral bonus, Housing, Recruiter, Customer care, Per diem, Travel, Licensure, Certification, Liability coverage, Critical illness, Hospital indemnity, Accident insurance, Pet insurance"
https://www.linkedin.com/jobs/view/financial-controller-at-insigniam-3805484403,"Accounting, General Accounting, Management Reporting, Budgeting, Forecasting, Process Improvement, Best Practices, Financial Analysis, Variance Analysis, KPI Reporting, NetSuite, Sage Intacct, Microsoft Suite, Excel, IFRS, GAAP, French Accounting Practices, Collaborative International Environments, ResultsDriven, Analytical, Financial Management, Verbal Communication, Written Communication, Project Management, Teamwork, Personal Accountability, Integrity, French"
https://ca.linkedin.com/jobs/view/warehouse-lean-leader-at-church-dwight-co-inc-3761263031,"Continuous Improvement Programs, Root Cause Analysis, CAPA (Corrective and Preventative Action), Lean Manufacturing, 5S, Toyota Production System (TPS), GMP Standards, Kaizen, DMAIC, Six Sigma, C&D Lean Methodology, SAP (Order Management System), WMS (Warehouse Management System), Retail Logistics, Consumer Packaged Goods, Microsoft Excel, Microsoft Word, Power BI, Crystal Reports, Analytical Skills, Time Management Skills, Presentation Skills, Interpersonal Skills, Communication Skills, DetailOriented, FastPaced Environment"
https://www.linkedin.com/jobs/view/fsqa-supervisor-at-retail-options-3803068720,"Food Safety, Quality Assurance, SSOP, HACCP, GMP, SPC, Statistical Process Control, USDA regulations, Labeling, Food safety plant style audits, Food Science, Animal Science, Poultry Science, Operations Management, Biology, Chemistry"
https://www.linkedin.com/jobs/view/insurance-coverage-attorney-at-bcg-attorney-search-3618855087,"Insurance Coverage, Law, Case Management, Bar Admission, Litigation, Products Liability, Casualty Litigation, Legal Associations, Support Groups, Microsoft Office Suite, Legal Research, Writing, Communication, Analytical Thinking, Problem Solving, Attention to Detail, Teamwork"
https://www.linkedin.com/jobs/view/advanced-practice-provider-np-pa-urgent-care-elgin-medical-pavilion-at-musc-health-3797726359,"Advanced Cardiovascular Life Support (ACLS), Basic Life Support (BLS), Nurse Practitioner Program, Physician Assistant program, Urgent care, DOT physicals, Foreign body extractions, Suturing lacerations, DHEC and DEA, Primary care, Basic splinting, Wound care, Insertion of IVs for fluids, Starting Fluids for dehydration, Initiates referrals, EKG Interpretation, Pelvic exam, Cerumen Disimpaction, Administrator local anesthesia, Incision and Drainage, Nonsurgical epistaxis management"
https://www.linkedin.com/jobs/view/senior-software-engineer-hris-core-product-at-rippling-3763208987,"Software Engineering, Product Management, Team Leadership, Technical Writing, Technical Architecture, Software Design, Software Development, Quality Assurance, Product Development, Customer Service, Collaboration, CrossFunctional Collaboration, Operational Excellence, Scalability, Extensibility, Rippling Products, HRIS Products, Employee Flows, Profile Products, Unbundling, Employee History, Enterprise, PMs, EMs, TLs"
https://www.linkedin.com/jobs/view/assistant-manager-at-palm-beach-tan-3769831659,"Customer Service, Sales, Management, Skincare, Labor Control, Hiring, Staff Development, Retention, Loyalty Building, Client Billing, Accounting, Cash Handling, Administrative Work, Goal Tracking, High School Diploma, Reliable Transportation, Friendly Competition, Communication Skills, Organization, Attention to Detail, Physical Endurance"
https://www.linkedin.com/jobs/view/veterinarian-compassionate-care-in-lynchburg-va-at-the-vet-recruiter-3786113971,"Veterinary Medicine, Surgical Care, Dental Care, Laboratory Diagnostics, Pet Boarding, Mentorship, Continuing Education, Emergency Care, Laser Therapy, Grooming, Flexible Scheduling, 401(k), Paid Time Off, Sick Leave, License and Dues"
https://www.linkedin.com/jobs/view/restaurant-area-supervisor-at-goodwin-recruiting-3797968690,"QSR, Customer Service, Hiring, Team Management, Business Growth, ServSafe certification, Multiunit experience, Leadership"
https://www.linkedin.com/jobs/view/department-supervisor-at-the-home-depot-3685723490,"Leadership, Training, Coaching, Development, Product Knowledge, Operational knowledge, Customer Service, Merchandising"
https://www.linkedin.com/jobs/view/culinary-supervisor-serenity-rehab-and-health-food-at-aramark-3682271604,"Culinary, Food safety, Food handling, Staff management, Problemsolving, Communication, Sanitation, Hospitality, Leadership, Inventory management, Storage management, Kitchen standards, Food preparation, Food presentation, Food production, Food supervision, Education, Experience, Knowledge, Skills, Work hours, Training, Development, Empowerment, Counseling, Problem resolution, Open communication, Discipline, Culinary degree, Principles and practices, Management, Handson"
https://ca.linkedin.com/jobs/view/senior-manager-fund-accounting-at-kassen-recruitment-3799250449,"Fund accounting, Financial reporting, Net Asset Value calculations, Accounting standards and regulations, Risk management, Best practices, Automation, Workflow optimization, Financial analysis, Decisionmaking, Financial systems, Reporting, Internal audit, Client expectations, Crossfunctional collaboration, Industry developments, Emerging trends, Accounting principles, Financial markets, Regulatory requirements, Communication, Interpersonal skills, Fund accounting software, Team leadership, Analytical skills, Problemsolving"
https://uk.linkedin.com/jobs/view/customer-and-trading-manager-nightshift-at-sainsbury-s-3791818688,"Retail Management, Warehouse Management, Shift Planning, Team Leadership, Customer Service, Communication, Problem Solving, Time Management, Organizational Skills, Operational Management, Handover Management, Motivation, Inspiration, Diversity and Inclusion, Employee Development, Training and Development, Benefits and Compensation, Discount Program, Free Food and Drinks, Generous Leave, Pension Matching, Share Scheme, Wellbeing Support, Colleague Networks, Cycle to Work Scheme, Special Offers"
https://www.linkedin.com/jobs/view/nurse-post-anesthesia-care-unit-at-indian-health-service-3735343480,"Nursing, Post Anesthesia Care, Surgical Care, Patient Assessment, Procedural Sedation, Basic Life Support, Advanced Cardiovascular Life Support, Licensure, Commission on Collegiate Nursing Education, Council on Accreditation of Nurse Anesthesia Educational Programs, Accreditation Commission for Midwifery Education, National Council Licensure Examination, CPR, First Aid, RN, Diploma in Nursing, Bachelor of Science in Nursing, Associate of Science in Nursing, Graduate Nursing Degree, Perioperative Phase, Preadmission, Day of Surgery/Procedure, Post Anesthesia Phase II, Critical Care, Emergency Situations, Resuscitative Measures, Monitoring Ventilator Devices, Hypothermic Units, Prescription Medication, Preceptorship, Trainee Nurse, Annual Leave, Bargaining Unit, Government Housing, Student Loan Repayment Programs, Comprehensive Benefit Package"
https://www.linkedin.com/jobs/view/senior-project-manager-at-johnson-mirmiran-thompson-3778936873,"Microsoft Office, Excel, Outlook, Communication, Organization, Time Management, Work Ethic, Construction, Project Management, Budget Management, Quality Assurance, SubConsultant Management, Technical Resources Management, Client Coordination, Contractor Procurement, Bid Package Preparation, Project Scope Development, Staff Supervision, Schedule and Budget Monitoring, Extra Work Order Requests, OpenEnd Contract Task Proposals, Contractor Invoicing, Client Invoicing, Marketing Proposals, Civil Engineering, Construction Management, Architecture, Professional Engineer License, CCM, LEED AP, OSHA Certifications, Government Agency Experience, DesignBidBuild, DesignBuild, P3, Multidiscipline Team Management, Office Environment, Field Environment, Lifting (up to 50 lbs)"
https://www.linkedin.com/jobs/view/foreman-construction-at-gregory-construction-3787794755,"Foreman, Civil Construction, Road Work, Rehab, Storm Drains, Milling, Repaving, Daily Planning, Material Delivery, Workflow Management, Safety Execution, Quality Work, Collaboration, Equipment Operation, Maintenance, Record Keeping, Productivity Rates, Time Sheets, Daily Reports, Crew Leadership, Attitude Development, Policy Compliance, OSHA 10 Certificate, Safety, Integrity, Excellence, Determination, Communication, Travel, Driver's License, Communication Skills, Motivation Skills, Team Player, Paid Time Off, Health Insurance, Dental Insurance, Matched 401K, Additional Training, Education"
https://www.linkedin.com/jobs/view/risk-manager-at-steward-health-care-3805614211,"Risk Management, Healthcare Knowledge, Communication Skills, Negotiation Skills, Leadership Skills, Incident Reporting, Patient Grievance Investigation, Quality of Care, ACHA, HRS, DPR, JCAHO, Florida Administrative Code, Florida Statutes, Computer Literacy, Coaching, Team Planning, Problem Solving, Decision Making, Motivation, Trust Building, Competitive Salary, Tuition Reimbursement, Medical Benefits, Dental Benefits, Vision Benefits, 401k, Sick Leave, Vacation Time, Holiday Time"
